order_id,order_time,pickup_zip,delivery_zip,service_type,client_name,driver_id,dispatch_time,pickup_time,delivery_time,promised_eta,on_time,exception_notes,driver_idle_min,fuel_cost_usd,redelivery_flag
ORD-27678,01/27/2025 22:45,02030,02109,ROUTINE,NE Labs,D041,2025-01-27 22:52:00,2025-01-27 23:16:00,2025-01-28 00:19:00,2025-01-28 03:14:00,Y,"wrong zip code on order, corrected",10,33.7,0
ORD-27679,2025-01-29 08:40:00,02199,02125,RUSH,Boston Medical Center,D027,2025-01-29 09:17:00,2025-01-29 09:36:00,2025-01-29 11:04:00,2025-01-29 10:05:00,Y,package refused by receiving staff - no signature authority,41,24.33,0
ORD-27680,02-03-25 09:35 AM,01886,02193,SAME-DAY,LabCorp,D036,2025-02-03 10:04:00,2025-02-03 10:57:00,2025-02-03 12:25:00,2025-02-03 12:59:00,Y,"wrong address on manifest, corrected enroute",32,16.87,0
ORD-27681,02/08/2025 13:12,02053,02148,Stat,Children's Hospital,D013,2025-02-08 13:28:00,,2025-02-08 15:26:00,2025-02-08 13:56:00,Y,,29,7.87,0
ORD-27682,01/03/2025 09:15,02143,02103,ROUTINE,Lowell General,D016,2025-01-03 09:42:00,2025-01-03 09:57:00,2025-01-03 11:12:00,2025-01-03 14:18:00,N,"client called to confirm - specimen critical, needs STAT upgrade",28,31.45,1
ORD-27683,03-01-25 03:52 PM,02053,02101,ROUTINE,Labcorp Inc,D029,2025-03-01 16:03:00,2025-03-01 16:40:00,2025-03-01 18:11:00,2025-03-01 19:05:00,Y,"driver ran out of dry ice, needs resupply",32,11.05,0
ORD-27684,2025-03-21 15:06:00,02192,02184,ROUTINE,Emerson Hospital,D036,2025-03-21 15:33:00,2025-03-21 15:59:00,2025-03-21 17:42:00,2025-03-21 18:35:00,Y,package refused by receiving staff - no signature authority,45,12.77,0
ORD-27685,01/17/2025 10:21,01801,02138,Rush,Boston Medical Center,D019,2025-01-17 10:38:00,2025-01-17 11:34:00,2025-01-17 12:58:00,2025-01-17 11:35:00,Y,driver reports ice on roads in reading area,13,20.47,0
ORD-27686,2025/02/07 09:26,02135,02108,ROUTINE,NE Labs,D023,2025-02-07 10:11:00,2025-02-07 10:24:00,2025-02-07 12:15:00,2025-02-07 14:10:00,Y,specimen temp excursion possible - driver reports cooler malfunction,18,26.15,0
ORD-27687,01/22/2025 11:33,01860,02130,STAT,St. Elizabeth's Medical,D032,2025-01-22 12:08:00,2025-01-22 12:37:00,2025-01-22 13:19:00,2025-01-22 12:25:00,Y,called client re specimen integrity - awaiting callback,44,33.69,0
ORD-27688,2025-03-02 17:29:00,02119,02153,ROUTINE,Labcorp Inc,D037,2025-03-02 17:41:00,2025-03-02 18:12:00,2025-03-02 18:45:00,2025-03-02 21:38:00,Y,"elevator down at 15 Elm St, driver using stairs",31,18.08,0
ORD-27689,2025-03-07 11:04:00,01860,02180,RUSH,Brigham and Womens,D022,2025-03-07 11:45:00,2025-03-07 12:16:00,2025-03-07 14:07:00,2025-03-07 12:21:00,Y,,8,23.53,0
ORD-27690,03-21-25 09:49 AM,02132,02138,ROUTINE,Mass General Hospital,D004,2025-03-21 10:30:00,2025-03-21 11:26:00,2025-03-21 12:54:00,2025-03-21 14:14:00,Y,"wrong zip code on order, corrected",22,23.94,0
ORD-27691,04/01/2025 16:39,02030,02111,RUSH,Providence Health,D017,2025-04-01 16:52:00,2025-04-01 17:24:00,2025-04-01 17:48:00,2025-04-01 18:34:00,N,redelivery needed: building locked,34,9.43,0
ORD-27692,2025-03-13 20:23:00,01826,02144,STAT,LabCorp,D032,2025-03-13 21:06:00,2025-03-13 21:45:00,2025-03-13 23:28:00,2025-03-13 20:59:00,Y,,34,35.79,0
ORD-27693,01-31-25 04:28 AM,02140,02184,ROUTINE,St. Elizabeth's Medical,D005,2025-01-31 05:13:00,2025-01-31 05:23:00,2025-01-31 07:00:00,2025-01-31 10:15:00,Y,,11,13.98,0
ORD-27694,2025/03/05 07:51,02048,02171,STAT,Cape Cod Hospital,D008,2025-03-05 07:58:00,2025-03-05 08:11:00,2025-03-05 09:29:00,2025-03-05 08:25:00,N,package refused by receiving staff - no signature authority,25,27.95,0
ORD-27695,2025-01-02 07:44:00,01843,02062,STAT,Childrens Hospital,D029,2025-01-02 07:58:00,,2025-01-02 10:17:00,2025-01-02 08:25:00,Y,specimen labeled incorrectly by client,35,27.76,0
ORD-27696,2025-01-05 08:58:00,02114,02054,Routine,Quest Diag,D035,2025-01-05 09:19:00,2025-01-05 09:37:00,2025-01-05 10:28:00,2025-01-05 12:51:00,Y,specimen labeled incorrectly by client,45,34.37,0
ORD-27697,2025/02/24 09:36,02025,02059,RUSH,Brigham and Womens,D036,2025-02-24 09:47:00,2025-02-24 10:02:00,2025-02-24 10:54:00,2025-02-24 11:26:00,N,"driver called in sick mid-route, reassigning trips",21,29.27,0
ORD-27698,01-07-25 07:40 AM,02038,02142,SAME-DAY,Boston Medical Center,D031,2025-01-07 08:23:00,2025-01-07 08:46:00,2025-01-07 09:25:00,2025-01-07 10:09:00,Y,"elevator down at 15 Elm St, driver using stairs",45,29.9,0
ORD-27699,2025/03/01 06:46,02185,02114,ROUTINE,BioReference Labs,D025,2025-03-01 07:31:00,2025-03-01 08:08:00,2025-03-01 08:25:00,2025-03-01 10:42:00,N,,29,25.76,0
ORD-27700,2025/03/29 05:51,02124,02108,STAT,Mass General Hospital,D036,2025-03-29 06:09:00,2025-03-29 06:55:00,2025-03-29 08:01:00,2025-03-29 06:45:00,Y,,27,34.07,0
ORD-27701,02/01/2025 15:27,02140,02109,SAME-DAY,St. Elizabeth's Medical,D013,2025-02-01 15:52:00,2025-02-01 16:51:00,2025-02-01 17:43:00,2025-02-01 18:17:00,Y,delayed at security checkpoint - id verification required,30,31.54,0
ORD-27702,03-27-25 07:32 AM,02134,02121,STAT,NE Labs,D023,2025-03-27 08:14:00,2025-03-27 08:40:00,2025-03-27 09:04:00,2025-03-27 08:21:00,Y,"wrong zip code on order, corrected",17,16.73,0
ORD-27703,2025-03-04 07:57:00,02035,02030,RUSH,Providence Health,D006,2025-03-04 08:01:00,2025-03-04 08:56:00,2025-03-04 10:00:00,2025-03-04 09:55:00,Y,driver reports ice on roads in reading area,29,15.22,0
ORD-27704,2025-01-29 20:18:00,01840,02126,ROUTINE,Providence Health,D034,2025-01-29 21:00:00,2025-01-29 21:55:00,2025-01-29 23:23:00,2025-01-30 00:50:00,Y,pickup completed but paperwork missing from package,26,5.41,0
ORD-27705,2025/01/02 14:07,02145,02053,SAME-DAY,Lowell General,D020,2025-01-02 14:29:00,2025-01-02 14:58:00,2025-01-02 16:52:00,2025-01-02 17:23:00,N,driver reports ice on roads in reading area,22,8.01,0
ORD-27706,,02019,02050,STAT,Boston Medical Center,D029,2025-03-31 13:01:00,2025-03-31 13:50:00,2025-03-31 14:47:00,2025-03-31 13:23:00,Y,,45,37.87,0
ORD-27707,2025/02/01 12:01,02025,02126,STAT,MGH,D004,2025-02-01 12:18:00,2025-02-01 12:59:00,2025-02-01 14:35:00,2025-02-01 12:32:00,Y,,43,24.45,0
ORD-27708,2025/02/28 09:22,01860,02122,Rush,Childrens Hospital,D004,2025-02-28 09:56:00,2025-02-28 10:44:00,2025-02-28 12:36:00,2025-02-28 11:03:00,Y,traffic accident on route 1 delay,6,9.81,0
ORD-27709,2025-01-15 11:27:00,02122,02032,ROUTINE,Boston Medical Center,D032,2025-01-15 11:48:00,,2025-01-15 13:16:00,2025-01-15 15:44:00,Y,,27,25.91,0
ORD-27710,2025-02-18 20:59:00,01879,02109,ROUTINE,Brigham & Women's,D021,2025-02-18 21:40:00,2025-02-18 22:27:00,2025-02-18 22:46:00,2025-02-19 01:15:00,N,lab closed early today per client,36,11.47,0
ORD-27711,2025-01-27 15:48:00,02148,02126,RUSH,Children's Hospital,D033,2025-01-27 16:13:00,2025-01-27 16:50:00,2025-01-27 18:14:00,2025-01-27 17:15:00,Y,called client re specimen integrity - awaiting callback,25,20.78,0
ORD-27712,2025-01-02 09:35:00,02067,02107,Rush,St. Elizabeth's Medical,D038,2025-01-02 10:04:00,,2025-01-02 11:25:00,2025-01-02 11:16:00,N,"client called to confirm - specimen critical, needs STAT upgrade",13,32.75,0
ORD-27713,03/01/2025 00:55,02045,02156,Same-Day,Tufts Medical,D003,2025-03-01 01:32:00,2025-03-01 02:32:00,2025-03-01 02:53:00,2025-03-01 03:47:00,Y,"elevator down at 15 Elm St, driver using stairs",45,21.49,0
ORD-27714,01-25-25 11:02 AM,01854,02176,STAT,Childrens Hospital,D041,2025-01-25 11:45:00,2025-01-25 11:56:00,2025-01-25 12:31:00,2025-01-25 11:42:00,N,"driver vehicle breakdown, transfer to DD015 in progress",417,31.87,0
ORD-27715,2025/02/04 14:24,02191,02120,SAME-DAY,Labcorp Inc,D007,2025-02-04 14:45:00,2025-02-04 15:24:00,2025-02-04 16:44:00,2025-02-04 17:44:00,N,"driver called in sick mid-route, reassigning trips",11,24.51,0
ORD-27716,2025-02-18 15:35:00,02151,02197,RUSH,Emerson Hospital,D015,2025-02-18 15:59:00,2025-02-18 16:51:00,2025-02-18 18:10:00,2025-02-18 17:28:00,Y,"client called to confirm - specimen critical, needs STAT upgrade",9,16.14,0
ORD-27717,2025-02-15 19:41:00,02149,02150,STAT,BioReference Labs,D021,2025-02-15 19:49:00,2025-02-15 19:59:00,,2025-02-15 20:28:00,N,"driver called in sick mid-route, reassigning trips",24,19.83,0
ORD-27718,2025-01-17 05:57:00,02035,02130,Rush,Northeast Labs,D040,2025-01-17 06:06:00,2025-01-17 06:36:00,2025-01-17 06:57:00,2025-01-17 07:45:00,Y,dispatcher note: double-check temp on this one before logging,29,7.92,0
ORD-27719,2025/03/26 10:41,01841,02104,routine,LabCorp,D024,2025-03-26 11:17:00,2025-03-26 11:43:00,2025-03-26 12:24:00,2025-03-26 15:12:00,Y,driver cannot locate parking at hospital,15,28.49,0
ORD-27720,2025/01/22 01:32,02180,02113,SAME-DAY,Brigham & Women's,D027,2025-01-22 01:55:00,,2025-01-22 03:30:00,2025-01-22 04:28:00,N,"pickup not ready, driver waiting 15+ min",7,14.91,0
ORD-27721,01/17/2025 13:36,02071,02185,Routine,Northeast Labs,D029,2025-01-17 14:16:00,2025-01-17 15:08:00,2025-01-17 16:11:00,2025-01-17 19:30:00,Y,,32,8.28,0
ORD-27722,2025/02/17 16:10,02045,02199,stat,St. Elizabeth's Medical,D024,2025-02-17 16:50:00,2025-02-17 17:34:00,2025-02-17 18:35:00,2025-02-17 17:03:00,N,GPS routing error sent driver to wrong building,42,8.9,1
ORD-27723,2025/03/19 16:07,02101,02200,ROUTINE,MGH,D028,2025-03-19 16:11:00,2025-03-19 17:02:00,2025-03-19 18:24:00,2025-03-19 19:11:00,N,"elevator down at 15 Elm St, driver using stairs",19,7.08,1
ORD-27724,2025-03-22 15:16:00,02130,02056,Routine,Providence Health,D031,2025-03-22 15:32:00,2025-03-22 15:58:00,2025-03-22 17:43:00,2025-03-22 20:39:00,Y,"wrong zip code on order, corrected",32,20.47,0
ORD-27725,03-15-25 05:44 PM,02130,02053,STAT,Cape Cod Hospital,D031,2025-03-15 18:20:00,,2025-03-15 19:48:00,2025-03-15 18:34:00,Y,"elevator down at 15 Elm St, driver using stairs",10,12.22,0
ORD-27726,03-03-25 01:56 PM,01879,02130,stat,MGH,D018,2025-03-03 14:04:00,,2025-03-03 16:17:00,2025-03-03 14:50:00,Y,package refused by receiving staff - no signature authority,36,30.36,0
ORD-27727,2025-02-24 08:47:00,02156,02030,ROUTINE,Tufts Med Center,D013,2025-02-24 09:01:00,,2025-02-24 10:35:00,2025-02-24 12:23:00,Y,specimen temp excursion possible - driver reports cooler malfunction,24,14.34,0
ORD-27728,2025-02-01 17:07:00,02119,02199,STAT,MGH,D031,2025-02-01 17:17:00,,2025-02-01 20:12:00,2025-02-01 17:41:00,Y,"pickup not ready, driver waiting 15+ min",44,5.0,0
ORD-27729,03/23/2025 07:18,02048,02071,STAT,Northeast Laboratory,D035,2025-03-23 08:02:00,2025-03-23 08:52:00,2025-03-23 09:35:00,2025-03-23 08:03:00,Y,traffic accident on route 1 delay,150,32.63,0
ORD-27730,03/28/2025 11:10,02177,02038,STAT,Mass General Hospital,D023,2025-03-28 11:46:00,2025-03-28 12:10:00,2025-03-28 12:39:00,2025-03-28 11:45:00,N,"wrong zip code on order, corrected",26,25.04,0
ORD-27731,2025-03-05 13:35:00,02050,02170,STAT,NE Labs,D029,2025-03-05 13:38:00,2025-03-05 13:51:00,,2025-03-05 14:09:00,Y,,13,19.81,0
ORD-27732,03-27-25 10:18 AM,02136,02150,ROUTINE,Brigham and Womens,D037,2025-03-27 10:29:00,2025-03-27 11:27:00,2025-03-27 11:56:00,2025-03-27 14:43:00,N,,11,13.57,0
ORD-27733,2025/02/19 12:44,02191,02019,RUSH,Providence Health,D037,2025-02-19 12:52:00,2025-02-19 13:35:00,2025-02-19 15:35:00,2025-02-19 14:43:00,Y,called client re specimen integrity - awaiting callback,22,28.67,0
ORD-27734,02/06/2025 15:28,02052,02187,routine,Lowell General,D004,2025-02-06 15:49:00,2025-02-06 16:15:00,2025-02-06 17:32:00,2025-02-06 19:00:00,Y,driver reports ice on roads in reading area,28,23.56,0
ORD-27735,2025/03/18 00:16,02059,02114,SAME-DAY,Quest Diagnostics,D027,2025-03-18 00:42:00,2025-03-18 01:11:00,2025-03-18 02:28:00,2025-03-18 03:50:00,Y,"pickup not ready, driver waiting 15+ min",13,21.64,0
ORD-27736,2025-03-08 12:51:00,02072,02145,SAME-DAY,BioReference Labs,D002,2025-03-08 13:10:00,2025-03-08 13:25:00,2025-03-08 14:10:00,2025-03-08 15:10:00,N,"client called to confirm - specimen critical, needs STAT upgrade",11,19.14,0
ORD-27737,03/06/2025 09:33,02026,02190,ROUTINE,Boston Med Ctr,D029,2025-03-06 09:43:00,2025-03-06 10:09:00,2025-03-06 11:10:00,2025-03-06 13:02:00,N,"pickup not ready, driver waiting 15+ min",5,33.04,0
ORD-27738,02/06/2025 15:11,01864,02127,stat,Childrens Hospital,D003,2025-02-06 15:42:00,2025-02-06 15:56:00,2025-02-06 16:49:00,2025-02-06 16:07:00,Y,"driver called in sick mid-route, reassigning trips",8,12.41,0
ORD-27739,2025-02-01 12:59:00,02140,02035,ROUTINE,Tufts Medical,D014,2025-02-01 13:16:00,,,2025-02-01 17:26:00,Y,traffic accident on route 1 delay,45,16.44,0
ORD-27740,03/12/2025 18:50,02105,02132,STAT,NE Labs,D018,2025-03-12 19:16:00,,2025-03-12 20:39:00,2025-03-12 19:44:00,Y,"elevator down at 15 Elm St, driver using stairs",42,28.28,0
ORD-27741,01/13/2025 12:58,02132,02032,RUSH,BioReference Labs,D036,2025-01-13 13:16:00,2025-01-13 13:34:00,,2025-01-13 14:14:00,Y,"driver called in sick mid-route, reassigning trips",42,34.42,0
ORD-27742,02/11/2025 09:51,02019,02141,ROUTINE,Childrens Hospital,D039,2025-02-11 10:22:00,,,2025-02-11 15:15:00,Y,traffic accident on route 1 delay,16,13.78,0
ORD-27743,2025/01/27 16:49,01826,02104,ROUTINE,NE Labs,D030,2025-01-27 17:06:00,2025-01-27 17:40:00,2025-01-27 18:09:00,2025-01-27 22:34:00,Y,"driver called in sick mid-route, reassigning trips",38,26.78,0
ORD-27744,2025-01-23 09:30:00,02186,02001,Routine,Tufts Medical,D009,2025-01-23 09:38:00,2025-01-23 10:11:00,2025-01-23 10:47:00,2025-01-23 15:00:00,Y,"client called to confirm - specimen critical, needs STAT upgrade",9,14.66,0
ORD-27745,2025/01/16 12:32,02140,02126,ROUTINE,Brigham & Women's,D019,2025-01-16 13:16:00,2025-01-16 13:49:00,,2025-01-16 17:10:00,Y,"wrong zip code on order, corrected",9,31.84,0
ORD-27746,2025/03/12 08:05,02127,02187,ROUTINE,Providence Health,D028,2025-03-12 08:33:00,2025-03-12 08:46:00,2025-03-12 09:46:00,2025-03-12 11:17:00,N,driver cannot locate parking at hospital,23,29.67,0
ORD-27747,2025/02/20 04:42,02030,02114,Rush,Quest Diag,D024,2025-02-20 04:50:00,,2025-02-20 05:20:00,2025-02-20 06:08:00,Y,called client re specimen integrity - awaiting callback,35,12.51,0
ORD-27748,2025-03-03 23:15:00,02188,02185,same-day,NE Labs,D035,2025-03-03 23:35:00,2025-03-04 00:08:00,2025-03-04 02:05:00,2025-03-04 01:44:00,Y,,16,24.34,0
ORD-27749,2025-01-11 12:12:00,02188,02188,same-day,Quest Diag,D006,2025-01-11 12:23:00,2025-01-11 13:15:00,,2025-01-11 16:03:00,Y,dispatcher note: double-check temp on this one before logging,10,17.25,0
ORD-27750,01/31/2025 10:23,02170,02186,ROUTINE,BioReference Labs,D012,2025-01-31 10:48:00,2025-01-31 11:07:00,2025-01-31 11:42:00,2025-01-31 15:03:00,Y,,22,11.96,0
ORD-27751,01/11/2025 10:05,02066,02025,Same-Day,Northeast Laboratory,D022,2025-01-11 10:22:00,2025-01-11 11:19:00,2025-01-11 12:19:00,2025-01-11 12:25:00,Y,traffic accident on route 1 delay,33,37.25,0
ORD-27752,2025-02-26 10:55:00,02187,02119,STAT,South Shore Hospital,D005,2025-02-26 11:29:00,2025-02-26 12:20:00,,2025-02-26 11:50:00,Y,dispatcher note: double-check temp on this one before logging,26,29.83,0
ORD-27753,02-08-25 02:10 PM,02067,02025,Routine,MGH,D010,2025-02-08 14:36:00,2025-02-08 15:24:00,,2025-02-08 18:19:00,Y,"wrong address on manifest, corrected enroute",44,36.65,0
ORD-27754,02/21/2025 03:41,02187,02067,routine,St. Elizabeth's Medical,D015,2025-02-21 03:48:00,,2025-02-21 04:53:00,2025-02-21 08:08:00,Y,,41,10.7,0
ORD-27755,2025-01-13 06:47:00,02200,02052,RUSH,Brigham & Women's,D006,2025-01-13 07:12:00,2025-01-13 08:05:00,2025-01-13 08:22:00,2025-01-13 08:27:00,Y,,8,18.43,0
ORD-27756,2025-03-13 03:51:00,02061,02195,Routine,LabCorp,D033,2025-03-13 04:35:00,2025-03-13 05:12:00,2025-03-13 05:55:00,2025-03-13 09:14:00,Y,dispatcher note: double-check temp on this one before logging,44,23.43,0
ORD-27757,03-04-25 08:22 AM,02197,02124,ROUTINE,Emerson Hospital,D020,2025-03-04 08:38:00,2025-03-04 09:21:00,2025-03-04 10:25:00,2025-03-04 13:05:00,Y,delayed at security checkpoint - id verification required,36,22.19,0
ORD-27758,2025/01/09 16:56,02120,02043,SAME-DAY,Tufts Medical,D021,2025-01-09 17:13:00,2025-01-09 18:11:00,2025-01-09 18:33:00,2025-01-09 18:56:00,Y,redelivery needed: building locked,33,30.55,0
ORD-27759,03/19/2025 08:06,02193,02026,SAME-DAY,Lowell General,D011,2025-03-19 08:27:00,,2025-03-19 10:14:00,2025-03-19 11:18:00,Y,package refused by receiving staff - no signature authority,34,11.75,0
ORD-27760,01-15-25 02:00 AM,02151,02032,Same-Day,LabCorp,D025,2025-01-15 02:15:00,2025-01-15 02:29:00,2025-01-15 03:24:00,2025-01-15 05:02:00,Y,specimen temp excursion possible - driver reports cooler malfunction,28,10.57,0
ORD-27761,03/15/2025 14:24,02143,02035,STAT,Quest Diagnostics,D027,2025-03-15 14:44:00,2025-03-15 15:00:00,2025-03-15 16:56:00,2025-03-15 15:16:00,Y,"driver called in sick mid-route, reassigning trips",23,6.42,0
ORD-27762,2025/02/25 11:33,02101,02200,Routine,Mass General Hospital,D034,2025-02-25 12:13:00,,2025-02-25 13:14:00,2025-02-25 14:52:00,Y,,7,36.31,0
ORD-27763,03/05/2025 03:29,02045,02171,routine,Providence Health,D030,2025-03-05 04:02:00,2025-03-05 04:56:00,2025-03-05 06:53:00,2025-03-05 09:12:00,N,GPS routing error sent driver to wrong building,41,19.49,0
ORD-27764,03/05/2025 09:59,01832,02103,Same-Day,Emerson Hospital,D029,2025-03-05 10:32:00,,2025-03-05 11:37:00,2025-03-05 12:06:00,N,traffic accident on route 1 delay,13,27.13,0
ORD-27765,2025-02-19 15:04:00,02072,02114,STAT,Quest Diag,D030,2025-02-19 15:09:00,,,2025-02-19 15:34:00,Y,dispatcher note: double-check temp on this one before logging,13,8.41,0
ORD-27766,04/01/2025 10:53,02199,02030,STAT,Boston Medical Center,D003,2025-04-01 11:03:00,2025-04-01 12:01:00,2025-04-01 12:25:00,2025-04-01 11:25:00,Y,delayed at security checkpoint - id verification required,17,28.83,0
ORD-27767,2025/01/16 00:24,02107,02030,ROUTINE,Tufts Medical,D003,2025-01-16 00:34:00,2025-01-16 01:23:00,2025-01-16 02:14:00,2025-01-16 05:12:00,Y,"driver vehicle breakdown, transfer to DD036 in progress",14,16.65,0
ORD-27768,03/15/2025 10:49,02196,02021,SAME-DAY,Tufts Med Center,D008,2025-03-15 11:19:00,,2025-03-15 12:50:00,2025-03-15 13:51:00,N,,14,12.98,0
ORD-27769,03/19/2025 10:20,01879,02056,RUSH,Cape Cod Hospital,D006,2025-03-19 10:56:00,2025-03-19 11:56:00,2025-03-19 13:35:00,2025-03-19 12:11:00,Y,specimen container damaged on pickup,8,20.13,0
ORD-27770,,02191,02125,RUSH,MGH,D009,2025-02-15 13:50:00,2025-02-15 14:15:00,2025-02-15 14:57:00,2025-02-15 14:28:00,Y,"wrong zip code on order, corrected",25,19.33,0
ORD-27771,01/17/2025 17:12,01876,02103,Rush,South Shore Hospital,D041,2025-01-17 17:23:00,,2025-01-17 18:04:00,2025-01-17 18:40:00,Y,pickup completed but paperwork missing from package,34,21.86,0
ORD-27772,2025-01-23 07:47:00,01803,02191,SAME-DAY,St. Elizabeth's Medical,D020,2025-01-23 08:29:00,,2025-01-23 10:03:00,2025-01-23 10:36:00,Y,,33,19.14,0
ORD-27773,03/15/2025 10:40,02171,02056,ROUTINE,Children's Hospital,D020,2025-03-15 11:22:00,2025-03-15 11:36:00,2025-03-15 13:07:00,2025-03-15 14:45:00,Y,"client changed pickup time, driver redirected",12,14.48,0
ORD-27774,2025/03/19 09:16,02059,02038,ROUTINE,MGH,D027,2025-03-19 09:41:00,2025-03-19 10:20:00,2025-03-19 11:34:00,2025-03-19 15:12:00,Y,"wrong zip code on order, corrected",33,11.12,0
ORD-27775,2025-01-23 11:47:00,02136,02126,ROUTINE,Childrens Hospital,D010,2025-01-23 12:01:00,2025-01-23 12:40:00,2025-01-23 14:38:00,2025-01-23 16:09:00,Y,pickup completed but paperwork missing from package,39,8.79,0
ORD-27776,02-10-25 03:49 PM,02106,02053,RUSH,Emerson Hospital,D004,2025-02-10 16:04:00,2025-02-10 16:15:00,2025-02-10 18:03:00,2025-02-10 16:55:00,Y,specimen labeled incorrectly by client,29,29.85,0
ORD-27777,2025/03/15 09:57,02125,02198,STAT,Brigham and Womens,D016,2025-03-15 10:19:00,2025-03-15 10:50:00,2025-03-15 12:46:00,2025-03-15 10:39:00,Y,,15,30.44,0
ORD-27778,03-10-25 01:46 PM,02180,02153,Routine,Lowell General,D039,2025-03-10 14:29:00,,2025-03-10 15:55:00,2025-03-10 17:42:00,Y,"client called to confirm - specimen critical, needs STAT upgrade",223,12.3,0
ORD-27779,03/24/2025 11:25,02133,02110,SAME-DAY,Lowell General,D001,2025-03-24 11:34:00,,,2025-03-24 15:00:00,Y,recipient not available at delivery location,45,9.65,0
ORD-27780,01/10/2025 09:39,02125,02110,STAT,BioReference Labs,D026,2025-01-10 10:03:00,2025-01-10 10:49:00,2025-01-10 11:08:00,2025-01-10 10:37:00,Y,,45,16.87,0
ORD-27781,02-27-25 04:38 PM,02156,02120,STAT,LabCorp,D039,2025-02-27 17:16:00,,2025-02-27 17:55:00,2025-02-27 17:16:00,Y,"driver stuck in traffic on 93, running ~20 min late",7,20.85,0
ORD-27782,2025-01-19 15:43:00,02102,02200,RUSH,Childrens Hospital,D041,2025-01-19 15:58:00,2025-01-19 16:08:00,2025-01-19 17:33:00,2025-01-19 17:07:00,Y,,15,31.63,0
ORD-27783,2025-02-24 15:44:00,01851,02144,Stat,Cape Cod Hospital,D022,2025-02-24 16:01:00,2025-02-24 16:43:00,2025-02-24 18:14:00,2025-02-24 16:29:00,Y,driver cannot locate parking at hospital,11,37.22,0
ORD-27784,01/25/2025 10:57,02130,02132,STAT,Labcorp Inc,D017,2025-01-25 11:24:00,2025-01-25 11:52:00,2025-01-25 12:21:00,2025-01-25 11:33:00,Y,pickup completed but paperwork missing from package,37,6.62,0
ORD-27785,03/06/2025 09:46,02124,02060,ROUTINE,Quest Diag,D004,2025-03-06 10:11:00,2025-03-06 10:39:00,2025-03-06 12:02:00,2025-03-06 15:08:00,Y,lab closed early today per client,36,8.98,0
ORD-27786,2025/03/08 20:30,01879,02045,RUSH,St. Elizabeth's Medical,D037,2025-03-08 21:08:00,2025-03-08 21:52:00,2025-03-08 23:22:00,2025-03-08 21:48:00,Y,"elevator down at 15 Elm St, driver using stairs",453,35.91,0
